timestamp,corr_lat,corr_lng,corr_alt,true_lat,true_lng,true_alt,ref_num
2023-11-22 06:03:22.536126,8.242221366666667,124.24412763333333,57.849,8.2422347,124.2440257,74.889,10.0
2023-11-22 06:03:25.792594,8.242240566666668,124.24412616666667,57.858999999999995,8.2422347,124.2440257,74.889,10.0
2023-11-22 06:03:27.794950,8.242255066666669,124.24413246666668,57.79899999999999,8.2422347,124.2440257,74.889,10.0
2023-11-22 06:03:32.862475,8.242266633333335,124.24413656666668,57.928999999999995,8.2422347,124.2440257,74.889,10.0
2023-11-22 06:03:37.905316,8.242273333333335,124.24413066666668,57.899,8.2422347,124.2440257,74.889,10.0
2023-11-22 06:03:42.960016,8.242280133333335,124.24412736666667,57.778999999999996,8.2422347,124.2440257,74.889,10.0
2023-11-22 06:03:48.015367,8.242284833333335,124.24412796666668,57.809,8.2422347,124.2440257,74.889,10.0
2023-11-22 06:03:53.086284,8.242289533333334,124.24413326666668,57.949,8.2422347,124.2440257,74.889,10.0
2023-11-22 06:03:58.113092,8.242296733333335,124.24413756666668,57.869,8.2422347,124.2440257,74.889,10.0
2023-11-22 06:04:03.169164,8.242303233333335,124.24414126666669,57.998999999999995,8.2422347,124.2440257,74.889,10.0
2023-11-22 06:04:08.224832,8.242311433333334,124.24415226666667,58.009,8.2422347,124.2440257,74.889,10.0
2023-11-22 06:04:13.279302,8.242317533333335,124.24415816666668,58.07899999999999,8.2422347,124.2440257,74.889,10.0
2023-11-22 06:04:18.392985,8.242319633333334,124.24416246666668,57.93899999999999,8.2422347,124.2440257,74.889,10.0
2023-11-22 06:04:23.398545,8.242321333333335,124.24416886666668,57.93899999999999,8.2422347,124.2440257,74.889,10.0
2023-11-22 06:04:28.438521,8.242324333333334,124.24417706666668,58.028999999999996,8.2422347,124.2440257,74.889,10.0
2023-11-22 06:04:33.492484,8.242324366666669,124.24418446666668,58.12899999999999,8.2422347,124.2440257,74.889,10.0
2023-11-22 06:04:38.557462,8.242323166666669,124.24418956666668,58.15899999999999,8.2422347,124.2440257,74.889,10.0
2023-11-22 06:04:43.605736,8.242322466666668,124.24419496666668,58.099,8.2422347,124.2440257,74.889,10.0
2023-11-22 06:04:48.654025,8.242320366666668,124.24420046666668,58.099,8.2422347,124.2440257,74.889,10.0
2023-11-22 06:04:53.704229,8.242317466666668,124.24420376666669,58.318999999999996,8.2422347,124.2440257,74.889,10.0
2023-11-22 06:04:58.792846,8.242314966666669,124.24420136666669,58.119,8.2422347,124.2440257,74.889,10.0
2023-11-22 06:05:03.829342,8.242309066666667,124.24419516666669,58.059,8.2422347,124.2440257,74.889,10.0
2023-11-22 06:05:08.854980,8.242306566666668,124.24418776666668,58.15899999999999,8.2422347,124.2440257,74.889,10.0
2023-11-22 06:05:13.914116,8.242303566666669,124.24417816666669,58.218999999999994,8.2422347,124.2440257,74.889,10.0
2023-11-22 06:05:18.978366,8.242303966666668,124.24417336666669,58.218999999999994,8.2422347,124.2440257,74.889,10.0
2023-11-22 06:05:24.022758,8.242305066666669,124.24416986666668,58.339,8.2422347,124.2440257,74.889,10.0
2023-11-22 06:05:29.083772,8.2423045,124.24416646666668,58.199,8.2422347,124.2440257,74.889,10.0
2023-11-22 06:05:34.104500,8.2423032,124.24416066666669,58.278999999999996,8.2422347,124.2440257,74.889,10.0
2023-11-22 06:05:39.191775,8.2423049,124.24415556666668,58.318999999999996,8.2422347,124.2440257,74.889,10.0
2023-11-22 06:05:44.229909,8.242310966666668,124.24415866666668,58.218999999999994,8.2422347,124.2440257,74.889,10.0
2023-11-22 06:05:49.278604,8.242315966666668,124.24416346666668,58.318999999999996,8.2422347,124.2440257,74.889,10.0
2023-11-22 06:05:54.337307,8.242318066666668,124.24416396666668,58.358999999999995,8.2422347,124.2440257,74.889,10.0
2023-11-22 06:05:59.371852,8.242319366666669,124.24416496666669,58.318999999999996,8.2422347,124.2440257,74.889,10.0
2023-11-22 06:06:04.425558,8.242317533333335,124.24415726666668,58.458999999999996,8.2422347,124.2440257,74.889,10.0
2023-11-22 06:06:09.488118,8.242314833333335,124.24414836666668,58.43899999999999,8.2422347,124.2440257,74.889,10.0
2023-11-22 06:06:14.551306,8.242308733333335,124.24413586666668,58.468999999999994,8.2422347,124.2440257,74.889,10.0
2023-11-22 06:06:19.617772,8.242304233333334,124.24412916666668,58.318999999999996,8.2422347,124.2440257,74.889,10.0
2023-11-22 06:06:25.006103,8.242302433333334,124.24412586666668,58.218999999999994,8.2422347,124.2440257,74.889,10.0
2023-11-22 06:06:29.692320,8.2422976,124.24411326666669,58.468999999999994,8.2422347,124.2440257,74.889,10.0
2023-11-22 06:06:34.767309,8.2423024,124.24411816666668,58.458999999999996,8.2422347,124.2440257,74.889,10.0
2023-11-22 06:06:39.816093,8.2422944,124.24410576666668,58.68899999999999,8.2422347,124.2440257,74.889,10.0
2023-11-22 06:06:44.868243,8.2422936,124.24411036666667,58.559,8.2422347,124.2440257,74.889,10.0
